Month,Open,Close
1,8333.3,8878.54
2,8878.54,9313.52
3,9313.52,8778.89
4,8778.89,9834.49
5,9834.49,9688.69
6,9688.69,9086.89
7,9086.89,9098.27
8,9098.27,7522.47
9,7522.47,7404.14
10,7404.14,7124.8
11,7124.8,7239.93
12,7239.93,6911.76
