Month,Open,Close
1,1761.42,1784.92
2,1785.01,1840.17
3,1841.43,1871.15
4,1860.53,1953.05
5,1932.92,1899.01
6,1899.14,1891.09
7,1891.03,1944.62
8,1950.49,1971.59
9,1976.26,1978.0
10,1981.02,1989.64
11,1991.7,2104.91
12,2110.69,2232.72
