Month,Open,Close
1,612.07,634.64
2,632.27,707.51
3,710.2,721.37
4,722.55,773.24
5,774.58,830.24
6,828.52,868.48
7,871.22,899.93
8,897.55,868.1
9,864.44,868.42
10,865.3,882.57
11,881.84,901.58
12,899.82,916.67
