Month,Open,Close
1,11740.04,11740.04
2,11968.37,11968.37
3,11082.62,11082.62
4,10841.95,10841.95
5,11042.48,11042.48
6,12274.16,12274.16
7,12766.4,12766.4
8,11962.61,11962.61
9,11433.16,11433.16
10,10804.97,10804.97
11,11093.11,11093.11
12,12456.06,12456.06
