Month,Open,Close
1,8578.13,8490.46
2,8489.04,9601.61
3,9604.86,10837.23
4,10959.77,12050.19
5,12055.95,10800.86
6,10800.86,11656.81
7,11666.43,11101.02
8,11100.95,11032.87
9,11024.6,9814.62
10,9819.74,12461.25
11,12530.99,12972.14
12,12974.57,11675.18
