Month,Open,Close
1,39313.02,40188.51
2,40192.01,38112.0
3,38110.84,37258.9
4,37252.57,38295.72
5,38289.64,35356.83
6,35356.83,36127.71
7,36070.7,35742.06
8,35736.92,37233.4
9,37232.97,37171.41
10,37172.8,37155.21
11,37149.11,40109.37
12,40228.66,39138.95
