Month,Open,Close
1,1430.57,1424.37
2,1424.37,1474.81
3,1474.81,1449.97
4,1429.21,1390.61
5,1390.61,1363.67
6,1363.67,1367.83
7,1367.83,1331.66
8,1331.66,1299.24
9,1299.24,1275.89
10,1273.83,1250.37
11,1250.37,1232.57
12,1232.57,1215.89
