Month,Open,Close
1,12897.69,13189.48
2,13235.15,12435.85
3,12386.4,12096.73
4,11997.47,12612.11
5,12610.78,12604.89
6,12678.07,12306.0
7,12147.94,12805.5
8,12826.7,12364.06
9,12338.36,12246.73
10,12265.89,11447.51
11,11419.61,11257.24
12,11534.75,10558.96
