Month,Open,Close
1,37067.98,40799.52
2,40810.7,39054.6
3,39083.98,38649.34
4,38633.56,36784.44
5,36776.22,35974.79
6,35890.48,33901.58
7,33963.89,31938.48
8,31938.48,29672.12
9,29672.12,32078.85
10,32078.85,34203.68
11,34203.68,39287.65
12,39287.65,40735.08
