Month,Open,Close
1,750.64,810.94
2,815.92,883.51
3,884.79,954.34
4,954.05,963.77
5,981.64,981.8
6,985.43,944.82
7,954.31,1010.58
8,1018.02,944.21
9,938.26,922.31
10,937.26,937.94
11,938.73,1015.05
12,1016.26,1014.17
