Month,Open,Close
1,10386.7,10403.3
2,10396.6,11178.3
3,11190.5,11521.1
4,11482.0,11385.0
5,11377.1,11217.6
6,11264.8,10769.5
7,10857.7,11180.7
8,11180.6,10259.0
9,10136.1,9559.9
10,9668.9,10360.7
11,10279.3,10386.9
12,10409.9,9544.2
