Month,Open,Close
1,8389.23,8246.59
2,8246.59,7628.34
3,7628.34,6505.35
4,6505.35,7112.9
5,7112.9,7213.03
6,7213.03,7224.09
7,7224.09,7459.21
8,7459.21,7940.7
9,7940.7,8299.08
10,8299.08,7907.72
11,7907.72,8747.09
12,8747.09,8689.53
