Month,Open,Close
1,2241.8,2394.37
2,2414.14,2542.74
3,2564.69,2516.38
4,2534.29,2719.66
5,2734.72,2623.6
6,2633.48,2663.68
7,2668.93,2764.17
8,2769.46,2898.88
9,2898.99,2848.87
10,2864.99,2901.39
11,2910.48,2770.22
12,2783.95,2825.27
