Month,Open,Close
1,6894.81,6340.05
2,6343.14,6191.81
3,6190.07,6079.15
4,6065.04,6516.26
5,6520.22,6550.51
6,6553.29,6283.27
7,6280.09,6393.87
8,6394.07,6528.21
9,6532.9,6534.77
10,6535.12,6409.23
11,6409.19,6241.1
12,6249.73,6228.26
