Month,Open,Close
1,3737.27,3737.27
2,3750.75,3750.75
3,3845.34,3845.34
4,3735.06,3735.06
5,3333.36,3333.36
6,3285.73,3285.73
7,3296.68,3296.68
8,3203.4,3203.4
9,2875.51,2875.51
10,2810.32,2810.32
11,2797.44,2797.44
12,2833.84,2833.84
