Month,Open,Close
1,145.98,141.83
2,141.83,145.56
3,145.56,148.88
4,148.88,142.3
5,142.3,145.81
6,145.81,145.54
7,145.54,146.13
8,146.13,147.46
9,147.46,148.52
10,148.52,144.74
11,144.74,138.73
12,138.73,142.38
