Month,Open,Close
1,7938.45,7563.55
2,7589.5,6987.05
3,7038.25,7738.4
4,7718.05,7849.8
5,7822.7,8160.1
6,8179.2,8287.75
7,8313.05,8638.5
8,8654.3,8786.2
9,8793.6,8611.15
10,8666.15,8625.7
11,8653.15,8224.5
12,8244.0,8185.8
