Month,Open,Close
1,3990.37,4111.65
2,4129.75,3994.45
3,3995.19,3857.1
4,3835.08,3910.3
5,3909.15,3764.22
6,3792.29,3719.86
7,3694.94,3899.04
8,3906.1,3740.71
9,3745.69,3706.74
10,3705.02,3447.07
11,3458.24,3487.9
12,3552.23,3243.63
