Month,Open,Close
1,627.65,644.79
2,645.72,657.95
3,656.69,693.22
4,693.42,680.49
5,681.7,713.43
6,713.63,765.41
7,765.52,756.24
8,755.5,770.08
9,770.97,792.72
10,793.64,831.62
11,832.1,943.05
12,943.08,975.52
