Month,Open,Close
1,212.58,212.58
2,213.43,213.43
3,207.95,207.95
4,209.47,209.47
5,209.57,209.57
6,207.56,207.56
7,202.3,202.3
8,199.89,199.89
9,200.47,200.47
10,199.87,199.87
11,199.19,199.19
12,201.78,201.78
