Month,Open,Close
1,3207.19,3491.62
2,3506.58,3604.48
3,3623.95,3658.72
4,3684.23,3743.67
5,3726.2,3427.18
6,3403.95,3547.46
7,3576.61,3701.43
8,3690.09,3570.81
9,3569.98,3714.42
10,3727.66,3763.25
11,3771.06,3906.68
12,3911.96,3955.83
