Month,Open,Close
1,2982.8,3159.43
2,3162.46,3298.26
3,3306.59,3351.71
4,3353.67,3514.62
5,3514.62,3280.43
6,3274.97,3473.69
7,3476.08,3466.85
8,3458.01,3426.76
9,3426.24,3569.45
10,3573.08,3604.41
11,3610.22,3703.58
12,3703.76,3745.15
