Month,Open,Close
1,506.32,487.24
2,487.24,465.13
3,467.92,452.46
4,451.45,464.61
5,465.11,494.05
6,499.95,496.31
7,495.55,480.09
8,480.09,473.21
9,471.13,475.48
10,475.33,484.79
11,485.2,485.8
12,484.26,493.76
