Month,Open,Close
1,2212.92,2212.92
2,2206.7,2206.7
3,2164.78,2164.78
4,2141.35,2141.35
5,2133.44,2133.44
6,2128.4,2128.4
7,2160.26,2160.26
8,2161.98,2161.98
9,2126.42,2126.42
10,2118.84,2118.84
11,2126.62,2126.62
12,2177.09,2177.09
