Month,Open,Close
1,19298.68,19041.34
2,18926.97,19118.99
3,19226.94,18909.26
4,18988.0,19196.74
5,19154.03,19650.57
6,19692.16,20033.43
7,20056.32,19925.18
8,19907.08,19646.24
9,19733.57,20356.28
10,20400.51,22011.61
11,22144.92,22724.96
12,22916.93,22764.94
