Month,Open,Close
1,2617.72,2676.43
2,2676.21,2746.5
3,2746.26,2828.79
4,2829.06,3010.18
5,3009.33,3123.54
6,3126.06,3106.66
7,3106.61,3217.93
8,3218.99,3232.83
9,3232.83,3315.97
10,3315.97,3406.09
11,3406.13,3344.94
12,3344.69,3420.14
