Month,Open,Close
1,28249.37,26312.63
2,26189.61,26129.93
3,26077.73,23603.48
4,23365.9,24643.59
5,23895.11,22961.47
6,23539.91,24427.19
7,24563.57,24595.35
8,24566.81,25177.05
9,25085.67,23459.05
10,24039.39,24107.42
11,24274.83,26341.49
12,26422.71,27231.13
