Month,Open,Close
1,289.45,273.12
2,272.07,281.39
3,282.85,280.41
4,281.75,286.96
5,284.5,268.92
6,271.87,260.37
7,257.8,250.88
8,251.93,254.45
9,254.76,251.92
10,248.36,244.94
11,246.71,254.01
12,250.87,261.95
