Month,Open,Close
1,142.38,143.53
2,143.53,155.48
3,155.48,155.72
4,155.72,151.02
5,151.02,154.15
6,154.15,160.73
7,160.73,168.47
8,168.47,170.59
9,170.59,171.85
10,171.85,179.06
11,179.06,193.74
12,193.74,189.34
