Month,Open,Close
1,1513.65,1558.18
2,1558.18,1478.33
3,1478.33,1455.52
4,1455.52,1565.56
5,1565.56,1546.71
6,1546.71,1577.01
7,1577.01,1526.6
8,1526.6,1542.77
9,1542.77,1506.07
10,1506.07,1392.18
11,1392.18,1379.24
12,1379.24,1325.93
