Month,Open,Close
1,3981.31,4079.29
2,4081.21,4130.91
3,4130.65,3448.29
4,3450.34,3539.46
5,3539.44,3544.58
6,3544.02,3516.0
7,3516.0,3568.1
8,3570.15,3771.89
9,3772.39,3614.64
10,3617.26,3557.77
11,3557.77,3643.52
12,3642.76,3658.77
