Month,Open,Close
1,1612.19,1612.19
2,1614.28,1614.28
3,1669.68,1669.68
4,1688.48,1688.48
5,1704.64,1704.64
6,1675.95,1675.95
7,1773.97,1773.97
8,1818.39,1818.39
9,1941.32,1941.32
10,1958.94,1958.94
11,1997.81,1997.81
12,1994.84,1994.84
