Month,Open,Close
1,4302.68,4054.37
2,4075.05,4351.41
3,4353.76,4390.42
4,4390.42,4543.53
5,4536.48,4250.2
6,4250.2,4497.64
7,4501.08,4575.34
8,4574.46,4471.01
9,4471.01,4476.32
10,4475.17,4300.18
11,4299.68,4308.77
12,4308.77,4546.37
