Month,Open,Close
1,1512.98,1389.0
2,1389.0,1367.58
3,1367.58,1304.62
4,1304.62,1396.35
5,1396.35,1306.62
6,1306.62,1331.35
7,1331.35,1317.24
8,1317.24,1246.59
9,1246.59,1218.82
10,1218.82,1218.13
11,1218.13,1114.36
12,1114.36,1153.71
