Month,Open,Close
1,436.97,431.28
2,433.85,427.27
3,426.79,440.11
4,434.86,439.68
5,441.03,447.87
6,447.14,435.88
7,438.36,449.83
8,451.45,454.38
9,455.72,452.33
10,452.55,452.59
11,456.32,457.21
12,455.89,483.17
