Month,Open,Close
1,6937.6,7411.5
2,7377.2,7273.0
3,7274.8,7063.4
4,7016.2,7066.3
5,7053.6,7442.1
6,7487.7,7510.3
7,7451.9,7671.8
8,7701.8,8109.5
9,8088.0,8046.4
10,8091.5,7305.9
11,7327.8,7330.5
12,7486.1,6635.3
