Month,Open,Close
1,5411.0,5588.3
2,5588.3,5928.8
3,5928.8,5891.5
4,5891.5,5790.0
5,5790.0,5777.2
6,5777.2,5459.0
7,5455.4,5699.2
8,5699.2,5207.0
9,5207.0,5021.6
10,5021.7,5239.4
11,5239.4,5166.5
12,5166.5,5295.9
