Month,Open,Close
1,714.78,706.5
2,706.5,700.57
3,700.57,718.87
4,718.87,720.56
5,720.56,706.24
6,706.24,701.38
7,701.38,705.27
8,705.27,705.48
9,705.48,690.83
10,690.83,688.18
11,688.18,685.8
12,685.8,699.04
