Month,Open,Close
1,7300.29,7180.05
2,7180.49,7301.29
3,7301.27,6820.34
4,6815.67,7179.0
5,7182.39,7220.29
6,7228.67,7020.8
7,7018.27,7332.05
8,7334.11,7306.94
9,7306.87,7050.87
10,7053.33,7042.06
11,7044.26,6909.15
12,6909.32,6894.5
