Month,Open,Close
1,7142.83,7099.15
2,7099.15,7263.44
3,7263.44,7322.92
4,7322.92,7203.94
5,7203.94,7519.95
6,7519.95,7312.72
7,7312.72,7372.0
8,7372.0,7430.62
9,7430.62,7372.76
10,7372.76,7493.08
11,7493.08,7326.67
12,7326.67,7687.77
