Month,Open,Close
1,34059.99,35965.02
2,36048.99,34184.04
3,34141.22,32968.68
4,33030.87,35160.36
5,35328.91,35322.38
6,35373.98,35423.48
7,35545.22,37606.58
8,37643.87,38645.07
9,38915.91,36227.14
10,36274.25,34442.05
11,34650.63,36194.3
12,36396.69,36068.33
