Month,Open,Close
1,1764.75,1764.75
2,1745.56,1745.56
3,1712.82,1712.82
4,1751.67,1751.67
5,1729.44,1729.44
6,1737.55,1737.55
7,1798.44,1798.44
8,1738.18,1738.18
9,1685.63,1685.63
10,1725.1,1725.1
11,1680.19,1680.19
12,1689.63,1689.63
