Month,Open,Close
1,6016.46,6056.09
2,6056.09,5641.0
3,5641.0,4481.8
4,4481.8,4872.97
5,4872.97,5098.89
6,5098.89,5135.78
7,5135.78,5301.05
8,5301.05,5559.51
9,5559.51,5664.37
10,5664.37,5859.62
11,5859.62,5955.54
12,5955.54,6296.19
