Month,Open,Close
1,2166.33,2169.61
2,2170.39,2195.46
3,2196.64,2135.43
4,2137.28,2115.53
5,2111.36,2183.57
6,2183.51,2115.64
7,2110.43,2125.72
8,2126.34,2097.59
9,2091.12,2045.23
10,2044.1,2034.42
11,2039.6,1993.72
12,1988.94,2136.32
