Month,Open,Close
1,2127.8,2127.8
2,2304.11,2304.11
3,2315.06,2315.06
4,2221.26,2221.26
5,2173.44,2173.44
6,2217.08,2217.08
7,2075.1,2075.1
8,2156.89,2156.89
9,2116.85,2116.85
10,2112.37,2112.37
11,2207.27,2207.27
12,2396.23,2396.23
