Month,Open,Close
1,7545.47,7545.47
2,7598.72,7598.72
3,7603.93,7487.64
4,7487.64,7425.83
5,7425.83,7323.82
6,7278.0,7159.66
7,7159.66,7096.29
8,7103.57,7054.96
9,7057.68,7001.22
10,6999.1,6890.34
11,6888.31,6866.94
12,6868.79,6879.35
