Month,Open,Close
1,9463.73,9463.73
2,9593.81,9593.81
3,9693.91,9693.91
4,10017.15,10017.15
5,10504.35,10504.35
6,10690.08,10690.08
7,10936.44,10936.44
8,10895.71,10895.71
9,10624.32,10624.32
10,10567.93,10567.93
11,10608.1,10608.1
12,10607.36,10607.36
