Month,Open,Close
1,9429.8,8815.8
2,8849.3,8461.4
3,8454.6,8723.1
4,8624.6,9025.7
5,9066.9,9034.0
6,9028.3,8163.3
7,8240.1,8587.2
8,8667.5,8716.8
9,8746.3,8779.4
10,8759.0,9143.3
11,9206.5,8688.2
12,8671.6,9352.1
