Month,Open,Close
1,12388.82,13075.49
2,13075.49,13142.71
3,13142.71,13062.38
4,13062.38,13028.01
5,13028.01,12335.37
6,12311.71,11878.65
7,11878.65,11746.14
8,11746.14,11546.49
9,11546.49,11335.55
10,11335.55,10919.67
11,10919.67,11229.28
12,11229.28,11364.31
