Month,Open,Close
1,36161.8,36256.69
2,36311.74,35867.44
3,36018.49,38672.91
4,38858.88,39031.55
5,39036.51,39714.2
6,39806.86,39394.64
7,39543.73,37481.12
8,37387.18,37332.79
9,37181.76,38667.33
10,38813.48,40129.05
11,40196.07,40793.81
12,41072.94,41253.74
