Month,Open,Close
1,3852.21,3836.73
2,3836.33,3983.72
3,3983.72,3916.92
4,3916.92,4043.45
5,4044.97,4045.62
6,4038.52,3897.1
7,3898.23,3870.35
8,3867.44,3840.21
9,3838.84,3685.18
10,3685.18,3827.99
11,3827.99,3655.3
12,3657.9,3680.21
