Month,Open,Close
1,52533.04,52614.65
2,52614.65,51383.45
3,51383.45,48794.5
4,48794.5,51419.22
5,51419.22,49783.92
6,49783.92,51516.06
7,51516.06,51315.0
8,51315.0,52464.01
9,52464.01,49520.66
10,49520.66,46141.22
11,46141.22,44656.89
12,44656.89,46726.59
