Month,Open,Close
1,523.93,542.37
2,542.57,557.66
3,557.68,561.09
4,561.09,578.04
5,578.03,581.86
6,581.93,568.41
7,569.77,574.48
8,574.43,532.26
9,532.56,517.7
10,517.7,549.11
11,549.1,561.85
12,561.82,538.98
