Month,Open,Close
1,15366.79,15385.96
2,15423.79,15399.24
3,15534.68,15547.75
4,15586.99,15586.13
5,15601.65,15349.91
6,15363.07,15182.19
7,15217.37,15143.87
8,15192.12,15211.87
9,15194.73,15634.94
10,15639.95,16025.59
11,16093.39,16067.48
12,16058.21,16209.13
