Month,Open,Close
1,600.48,606.54
2,606.02,618.39
3,619.2,579.97
4,580.27,593.15
5,589.54,589.32
6,590.44,622.43
7,624.36,647.36
8,642.46,586.23
9,586.53,580.32
10,581.67,619.21
11,619.89,581.94
12,582.74,595.57
