Month,Open,Close
1,481.16,476.71
2,480.19,495.35
3,499.14,516.54
4,517.52,521.13
5,522.4,524.07
6,524.11,507.15
7,509.54,525.44
8,528.75,516.04
9,518.16,537.06
10,538.57,553.38
11,555.71,540.11
12,540.95,544.58
