Month,Open,Close
1,3678.32,3705.92
2,3702.71,3715.84
3,3717.68,3937.49
4,3937.2,4002.07
5,4008.84,3934.71
6,3938.93,3995.91
7,3995.65,4117.47
8,4117.47,4119.28
9,4123.26,4015.25
10,4015.26,4289.78
11,4290.43,4207.24
12,4210.47,4151.39
