Month,Open,Close
1,7085.05,7517.85
2,7517.85,7969.94
3,7969.94,8069.34
4,8069.34,8230.46
5,8230.46,8769.41
6,8769.41,7855.36
7,7855.36,8276.55
8,8276.55,8052.03
9,8052.03,7877.92
10,7877.92,7842.76
11,7842.76,7796.21
12,7796.21,7753.74
