Month,Open,Close
1,11426.38,11535.31
2,11646.42,11834.41
3,11915.03,12312.87
4,12368.82,12438.01
5,12478.46,12615.06
6,12623.61,12325.12
7,12396.34,12118.25
8,12147.89,12055.84
9,12101.15,12828.86
10,12866.27,13229.57
11,13342.44,13023.98
12,13044.15,12917.64
