Month,Open,Close
1,3536.59,2737.6
2,2730.98,2687.98
3,2688.38,3003.92
4,2997.09,2938.32
5,2940.39,2916.62
6,2917.15,2929.61
7,2931.8,2979.34
8,2971.95,3085.49
9,3083.96,3004.7
10,3020.46,3100.49
11,3101.66,3250.03
12,3257.03,3103.64
