Month,Open,Close
1,9977.3,10027.88
2,10027.88,9121.27
3,9121.27,7625.38
4,7625.38,7978.64
5,7978.64,8701.29
6,8701.29,8659.55
7,8659.55,8377.89
8,8377.89,8997.28
9,8997.28,9007.2
10,9007.2,8510.37
11,8510.37,9286.11
12,9286.11,9805.6
