Month,Open,Close
1,1135.96,1174.76
2,1172.79,1124.07
3,1148.38,1073.74
4,1059.81,1167.16
5,1151.96,1233.94
6,1244.29,1242.72
7,1247.56,1287.22
8,1280.77,1321.23
9,1322.86,1360.25
10,1365.16,1323.91
11,1332.77,1404.78
12,1404.74,1465.17
