Month,Open,Close
1,12920.64,12822.13
2,12766.15,12860.35
3,12896.32,13494.36
4,13404.58,13951.45
5,13963.92,14065.78
6,14017.03,14064.54
7,14200.05,14582.74
8,14555.2,14597.95
9,14573.27,14725.86
10,14722.54,14787.27
11,14827.87,15082.85
12,15138.6,15287.59
