Month,Open,Close
1,926.1,971.49
2,971.49,906.08
3,907.56,733.34
4,732.79,801.85
5,802.42,833.77
6,833.96,849.82
7,849.82,844.3
8,846.18,848.89
9,852.78,846.2
10,846.2,793.55
11,796.98,888.22
12,887.65,900.85
